date,sw_419051
2006-03-22,25.0825837
2006-03-23,25.0825837
2006-03-24,25.0825837
2006-03-25,25.0825837
2006-03-26,25.0825837
2006-03-27,25.0825837
2006-03-28,25.0825837
2006-03-29,25.0825837
2006-03-30,25.0825837
2006-03-31,25.0825837
2006-04-01,25.0825837
2006-04-02,25.0825837
2006-04-03,25.0825837
2006-04-04,25.0825837
2006-04-05,25.0825837
2006-04-06,25.0825837
2006-04-07,25.0825837
2006-04-08,25.0825837
2006-04-09,25.0825837
2006-04-10,25.0825837
2006-04-11,25.0825837
2006-04-12,25.0825837
2006-04-13,25.0825837
2006-04-14,25.0825837
2006-04-15,25.0825837
2006-04-16,25.0825837
2006-04-17,25.0825837
2006-04-18,25.0825837
2006-04-19,25.0825837
2006-04-20,25.0825837
2006-04-21,25.0825837
2006-04-22,25.0825837
2006-04-23,25.0825837
2006-04-24,25.0825837
2006-04-25,25.0825837
2006-04-26,25.0825837
2006-04-27,25.0825837
2006-04-28,25.0825837
2006-04-29,25.0825837
2006-04-30,25.0825837
2006-05-01,25.0825837
2006-05-02,25.0825837
2006-05-03,25.0825837
2006-05-04,25.0825837
2006-05-05,25.0825837
2006-05-06,25.0825837
2006-05-07,25.0825837
2006-05-08,25.0825837
2006-05-09,25.0825837
2006-05-10,25.0825837
2006-05-11,25.0825837
2006-05-12,25.0825837
2006-05-13,25.0825837
2006-05-14,25.0825837
2006-05-15,25.0825837
2006-05-16,25.0825837
2006-05-17,25.0825837
2006-05-18,25.0825837
2006-05-19,25.0825837
2006-05-20,25.0825837
2006-05-21,25.0825837
2006-05-22,25.0825837
2006-05-23,25.0825837
2006-05-24,25.0825837
2006-05-25,25.0825837
2006-05-26,25.0825837
2006-05-27,25.0825837
2006-05-28,25.0825837
2006-05-29,25.0825837
2006-05-30,25.0825837
2006-05-31,25.0825837
2006-06-01,25.0825837
2006-06-02,25.0825837
2006-06-03,25.0825837
2006-06-04,25.0825837
2006-06-05,25.0825837
2006-06-06,25.0825837
2006-06-07,25.0825837
2006-06-08,25.0825837
2006-06-09,25.0825837
2006-06-10,25.0825837
2006-06-11,25.0825837
2006-06-12,25.0825837
2006-06-13,25.0825837
2006-06-14,25.0825837
2006-06-15,25.0825837
2006-06-16,25.0825837
2006-06-17,25.0825837
2006-06-18,25.0825837
2006-06-19,25.0825837
2006-06-20,25.0825837
2006-06-21,25.0825837
2006-06-22,25.0825837
2006-06-23,25.0825837
2006-06-24,25.0825837
2006-06-25,25.0825837
2006-06-26,25.0825837
2006-06-27,25.0825837
2006-06-28,25.0825837
2006-06-29,25.0825837
2006-06-30,25.0825837
2006-07-01,25.0825837
2006-07-02,25.0825837
2006-07-03,25.0825837
2006-07-04,25.0825837
2006-07-05,25.0825837
2006-07-06,25.0825837
2006-07-07,25.0825837
2006-07-08,25.0825837
2006-07-09,25.0825837
2006-07-10,25.0825837
2006-07-11,25.0825837
2006-07-12,25.0825837
2006-07-13,25.0825837
2006-07-14,25.0825837
2006-07-15,25.0825837
2006-07-16,25.0825837
2006-07-17,25.0825837
2006-07-18,25.0825837
2006-07-19,25.0825837
2006-07-20,25.0825837
2006-07-21,25.0825837
2006-07-22,25.0825837
2006-07-23,25.0825837
2006-07-24,25.0825837
2006-07-25,25.0825837
2006-07-26,25.0825837
2006-07-27,25.0825837
2006-07-28,25.0825837
2006-07-29,25.0825837
2006-07-30,25.0825837
2006-07-31,25.0825837
2006-08-01,25.0825837
2006-08-02,25.0825837
2006-08-03,25.0825837
2006-08-04,25.0825837
2006-08-05,25.0825837
2006-08-06,25.0825837
2006-08-07,25.0825837
2006-08-08,25.0825837
2006-08-09,25.0825837
2006-08-10,25.0825837
2006-08-11,25.0825837
2006-08-12,25.0825837
2006-08-13,25.0825837
2006-08-14,25.0825837
2006-08-15,25.0825837
2006-08-16,25.0825837
2006-08-17,25.0825837
2006-08-18,25.0825837
2006-08-19,25.0825837
2006-08-20,25.0825837
2006-08-21,25.0825837
2006-08-22,25.0825837
2006-08-23,25.0825837
2006-08-24,25.0825837
2006-08-25,25.0825837
2006-08-26,25.0825837
2006-08-27,25.0825837
2006-08-28,25.0825837
2006-08-29,25.0825837
2006-08-30,25.0825837
2006-08-31,25.0825837
2006-09-01,25.0825837
2006-09-02,25.0825837
2006-09-03,25.0825837
2006-09-04,25.0825837
2006-09-05,25.0825837
2006-09-06,25.0825837
2006-09-07,25.0825837
2006-09-08,25.0825837
2006-09-09,25.0825837
2006-09-10,25.0825837
2006-09-11,25.0825837
2006-09-12,25.0825837
2006-09-13,25.0825837
2006-09-14,25.0825837
2006-09-15,25.0825837
2006-09-16,25.0825837
2006-09-17,25.0825837
2006-09-18,25.0825837
2006-09-19,25.0825837
2006-09-20,25.0825837
2006-09-21,25.0825837
2006-09-22,25.0825837
2006-09-23,25.0825837
2006-09-24,25.0825837
2006-09-25,25.0825837
2006-09-26,25.0825837
2006-09-27,25.0825837
2006-09-28,25.0825837
2006-09-29,25.0825837
2006-09-30,25.0825837
2006-10-01,25.0825837
2006-10-02,25.0825837
2006-10-03,25.0825837
2006-10-04,25.0825837
2006-10-05,25.0825837
2006-10-06,25.0825837
2006-10-07,25.0825837
2006-10-08,25.0825837
2006-10-09,25.0825837
2006-10-10,25.0825837
2006-10-11,25.0825837
2006-10-12,25.0825837
2006-10-13,25.0825837
2006-10-14,25.0825837
2006-10-15,25.0825837
2006-10-16,25.0825837
2006-10-17,25.0825837
2006-10-18,25.0825837
2006-10-19,25.0825837
2006-10-20,25.0825837
2006-10-21,25.0825837
2006-10-22,25.0825837
2006-10-23,25.0825837
2006-10-24,25.0825837
2006-10-25,25.0825837
2006-10-26,25.0825837
2006-10-27,25.0825837
2006-10-28,25.0825837
2006-10-29,25.0825837
2006-10-30,25.0825837
2006-10-31,25.0825837
2006-11-01,25.0825837
2006-11-02,25.0825837
2006-11-03,25.0825837
2006-11-04,25.0825837
2006-11-05,25.0825837
2006-11-06,25.0825837
2006-11-07,25.0825837
2006-11-08,25.0825837
2006-11-09,25.0825837
2006-11-10,25.0825837
2006-11-11,25.0825837
2006-11-12,25.0825837
2006-11-13,25.0825837
2006-11-14,25.0825837
2006-11-15,25.0825837
2006-11-16,25.0825837
2006-11-17,25.0825837
2006-11-18,25.0825837
2006-11-19,25.0825837
2006-11-20,25.0825837
2006-11-21,25.0825837
2006-11-22,25.0825837
2006-11-23,25.0825837
2006-11-24,25.0825837
2006-11-25,25.0825837
2006-11-26,25.0825837
2006-11-27,25.0825837
2006-11-28,25.0825837
2006-11-29,25.0825837
2006-11-30,25.0825837
2006-12-01,25.0825837
2006-12-02,25.0825837
2006-12-03,25.0825837
2006-12-04,25.0825837
2006-12-05,25.0825837
2006-12-06,25.0825837
2006-12-07,25.0825837
2006-12-08,25.0825837
2006-12-09,25.0825837
2006-12-10,25.0825837
2006-12-11,25.0825837
2006-12-12,25.0825837
2006-12-13,25.0825837
2006-12-14,25.0825837
2006-12-15,25.0825837
2006-12-16,25.0825837
2006-12-17,25.0825837
2006-12-18,25.0825837
2006-12-19,25.0825837
2006-12-20,25.0825837
2006-12-21,25.0825837
2006-12-22,25.0825837
2006-12-23,25.0825837
2006-12-24,25.0825837
2006-12-25,25.0825837
2006-12-26,25.0825837
2006-12-27,25.0825837
2006-12-28,25.0825837
2006-12-29,25.0825837
2006-12-30,25.0825837
2006-12-31,25.0825837
